3
-2.113612890243530273e-01 5.233665704727172852e-01
3.100470900535583496e-01 -4.326239824295043945e-01
-3.372985124588012695e-01 -4.971608519554138184e-01

-6.163770556449890137e-01 8.454950451850891113e-01
-6.166773438453674316e-01 -6.086855530738830566e-01
-8.565683364868164062e-01 -6.556413173675537109e-01

-2.808740139007568359e-01 -2.504510283470153809e-01
1.401106268167495728e-01 -4.475929774343967438e-03
-5.548907518386840820e-01 9.291697740554809570e-01

7.056344300508499146e-02
8.932244777679443359e-01
3.621209040284156799e-02
